SURVEYR,BYCOND,descrip_E,descrip_F,DEMCODE,QUESTION,ANSWER1,ANSWER2,ANSWER3,ANSWER4,ANSWER5,ANSWER6,ANSWER7,MOST_POSITIVE_OR_LEAST_NEGATIVE,NEUTRAL_OR_MIDDLE_CATEGORY,MOST_NEGATIVE_OR_LEAST_POSITIVE,AGREE,SCORE5,SCORE100,ANSCOUNT,INDICATORID,SUBINDICATORID,FACTORS,QUES_TYPE
2022,D121 = 12,Western Asia,Asie de l'Ouest,1139,Q72t,64,15,8,1,1,1,9,89,9,2,2,4.57,89,130,5,22,Ethnic Region,3
2022,D121 = 13,Caribbean,Caraïbes,1140,Q72t,69,16,6,1,1,1,7,92,6,2,2,4.63,91,95,5,22,Ethnic Region,3
2022,D121 = 14,Eastern Europe,Europe de l'Est,1141,Q72t,69,14,4,1,2,1,10,93,4,3,3,4.66,92,250,5,22,Ethnic Region,3
2022,D121 = 15,Northern Europe,Europe du Nord,1142,Q72t,71,17,6,1,1,0,3,91,6,3,3,4.6,90,800,5,22,Ethnic Region,3
2022,D121 = 16,Southern Europe,Europe du Sud,1143,Q72t,71,16,6,1,1,1,4,91,7,2,2,4.63,91,190,5,22,Ethnic Region,3
2022,D121 = 17,Western Europe,Europe de l'Ouest,1144,Q72t,71,15,5,1,1,0,6,92,5,3,3,4.64,91,555,5,22,Ethnic Region,3
2022,D121 = 18,Oceania,Océanie,1145,Q72t,X,X,X,X,X,X,X,X,X,X,X,X,X,,5,22,Ethnic Region,3
2022,D121 = 19,Ethnic Origin not included elsewhere,Origine ethnique non incluse ailleurs,1146,Q72t,70,15,6,1,0,1,7,93,6,1,1,4.68,92,255,5,22,Ethnic Region,3
2022,D121 = 20,"Two or more Ethnic Origins, Africa only","Deux origines ou plus, Afrique seulement",1147,Q72t,X,X,X,X,X,X,X,X,X,X,X,X,X,,5,22,Ethnic Region,3
2022,D121 = 21,"Two or more Ethnic Origins, Asia only","Deux origines ou plus, Asie seulement",1148,Q72t,80,11,0,4,0,0,5,96,0,4,4,4.76,94,20,5,22,Ethnic Region,3
2022,D121 = 22,"Two or more Ethnic Origins, Europe only","Deux origines ou plus, Europe seulement",1149,Q72t,69,16,6,1,0,1,6,92,6,1,1,4.65,91,475,5,22,Ethnic Region,3
2022,D121 = 23,"Two or more Ethnic Origins, Other","Deux origines ou plus, Autre",1150,Q72t,73,16,4,2,1,0,4,93,4,3,3,4.66,92,165,5,22,Ethnic Region,3
2022,D122 = 1,Identifies as 2SLGBTQIA+,S'identifie comme 2ELGBTQIA+,1151,Q72t,70,16,4,1,1,1,6,93,5,2,2,4.66,92,365,5,22,2SLGBTQIA+ Identification,3
2022,D122A = 1,2SLGBTQIA+: Two-spirit,2ELGBTQIA+ : Deux esprits,1152,Q72t,X,X,X,X,X,X,X,X,X,X,X,X,X,,5,22,2SLGBTQIA+ Identification,3
2022,D122B = 1,2SLGBTQIA+: Lesbian,2ELGBTQIA+ : Lesbienne,1153,Q72t,83,9,4,2,0,2,0,93,4,2,2,4.75,94,35,5,22,2SLGBTQIA+ Identification,3
2022,D122C = 1,2SLGBTQIA+: Gay,2ELGBTQIA+ : Gaie,1154,Q72t,71,15,5,1,2,1,6,92,5,3,3,4.63,91,115,5,22,2SLGBTQIA+ Identification,3
2022,D122D = 1,2SLGBTQIA+: Bisexual,2ELGBTQIA+ : Bisexuelle,1155,Q72t,74,16,4,1,0,1,5,95,4,1,1,4.73,93,145,5,22,2SLGBTQIA+ Identification,3
2022,D122E = 1,2SLGBTQIA+: Transgender,2ELGBTQIA+ : Transgenre,1156,Q72t,79,11,0,10,0,0,0,90,0,10,10,4.6,90,15,5,22,2SLGBTQIA+ Identification,3
2022,D122F = 1,2SLGBTQIA+: Queer,2ELGBTQIA+ : Queer,1157,Q72t,67,20,8,1,0,2,2,91,8,1,1,4.6,90,75,5,22,2SLGBTQIA+ Identification,3
2022,D122G = 1,2SLGBTQIA+: Questioning,2ELGBTQIA+ : En questionnement,1158,Q72t,55,21,11,4,0,5,3,84,12,4,4,4.4,85,25,5,22,2SLGBTQIA+ Identification,3
2022,D122H = 1,2SLGBTQIA+: Intersex,2ELGBTQIA+ : Intersexuée,1159,Q72t,X,X,X,X,X,X,X,X,X,X,X,X,X,,5,22,2SLGBTQIA+ Identification,3
2022,D122I = 1,2SLGBTQIA+: Asexual,2ELGBTQIA+ : Asexuelle,1160,Q72t,65,9,2,6,0,0,18,90,2,7,7,4.63,91,30,5,22,2SLGBTQIA+ Identification,3
2022,D122J = 1,2SLGBTQIA+: Another identity,2ELGBTQIA+ : Autre identité,1161,Q72t,50,28,8,4,0,0,11,87,9,4,4,4.39,85,25,5,22,2SLGBTQIA+ Identification,3
2022,D122 = 2,Does not identify as 2SLGBTQIA+,Ne s'identifie pas comme 2ELGBTQIA+,1162,Q72t,70,15,6,1,1,1,7,91,6,2,2,4.63,91,4810,5,22,2SLGBTQIA+ Identification,3
2022,D120_1 = 8,White,Blanche,1979,Q72t,71,16,5,1,1,0,6,92,5,2,2,4.65,91,3435,5,22,Racial Group,3
2022,Q117 = 1,Man,Homme,1087,Q72u,67,16,6,4,5,1,2,85,6,9,9,4.4,85,1710,5,22,Gender,3
2020,Q117 = 1,Man,Homme,1087,Q72u,64,20,7,4,3,0,2,86,7,7,7,4.41,85,1605,5,22,Gender,3
2019,Q117 = 1,Man,Homme,1087,Q72u,70,15,6,3,3,1,2,87,7,6,6,4.5,87,1760,5,22,Gender,3
2018,Q117 = 1,Man,Homme,1087,Q72u,65,17,7,3,4,1,3,86,7,7,7,4.42,85,1450,5,22,Gender,3
2022,Q117 = 2,Woman,Femme,1088,Q72u,66,15,5,3,6,0,5,86,5,10,10,4.4,85,3480,5,22,Gender,3
2020,Q117 = 2,Woman,Femme,1088,Q72u,66,17,6,4,4,0,3,85,7,8,8,4.42,85,3497,5,22,Gender,3
2019,Q117 = 2,Woman,Femme,1088,Q72u,71,13,5,3,4,0,4,88,5,7,7,4.51,88,3530,5,22,Gender,3
2018,Q117 = 2,Woman,Femme,1088,Q72u,66,15,6,3,4,1,6,86,6,7,7,4.46,86,2809,5,22,Gender,3
2022,Q117 = 3,Another gender,Un autre genre,1089,Q72u,61,17,5,0,17,0,0,78,5,17,17,4.06,77,20,5,22,Gender,3
2020,Q117 = 3,Another gender,Un autre genre,1089,Q72u,38,51,4,0,7,0,0,89,4,7,7,4.13,78,14,5,22,Gender,3
2019,Q117 = 3,Another gender,Un autre genre,1089,Q72u,53,30,9,0,9,0,0,82,9,9,9,4.17,79,11,5,22,Gender,3
2018,Q117 = 3,Another gender,Un autre genre,1089,Q72u,37,26,6,20,6,6,0,67,6,27,27,3.72,68,15,5,22,Gender,3
2022,D118 = 1,Persons with a disability (total),Personnes en situation de handicap (totale),1090,Q72u,58,16,7,5,8,0,5,79,8,14,14,4.18,80,685,5,22,Persons with a disability,3
2020,D118 = 1,Persons with a disability (total),Personnes en situation de handicap (totale),1090,Q72u,60,16,8,6,7,0,3,78,8,14,14,4.18,80,392,5,22,Persons with a disability,3
2019,D118 = 1,Persons with a disability (total),Personnes en situation de handicap (totale),1090,Q72u,60,17,7,2,7,2,5,83,8,10,10,4.31,83,332,5,22,Persons with a disability,3
2018,D118 = 1,Persons with a disability (total),Personnes en situation de handicap (totale),1090,Q72u,58,16,10,4,5,1,6,80,10,10,10,4.27,82,269,5,22,Persons with a disability,3
2022,D118A = 1,"Persons with a disability, seeing disability","Personnes en situation de handicap, trouble de la vision",1091,Q72u,57,10,18,6,6,0,3,69,19,12,12,4.09,77,45,5,22,Persons with a disability,3
2020,D118A = 1,"Persons with a disability, seeing disability","Personnes en situation de handicap, trouble de la vision",1091,Q72u,63,3,6,12,16,0,0,66,6,28,28,3.84,71,30,5,22,Persons with a disability,3
2022,D118A = 2,"Persons with a disability, seeing disability not selected","Personnes en situation de handicap, trouble de la vision non sélectionnée",1092,Q72u,58,17,7,5,8,0,5,79,7,14,14,4.18,80,640,5,22,Persons with a disability,3
2020,D118A = 2,"Persons with a disability, seeing disability not selected","Personnes en situation de handicap, trouble de la vision non sélectionnée",1092,Q72u,59,17,8,6,6,0,3,79,8,13,13,4.21,80,362,5,22,Persons with a disability,3
2022,D118B = 1,"Persons with a disability, hearing disability","Personnes en situation de handicap, trouble de laudition",1093,Q72u,60,15,8,3,12,0,2,76,8,15,15,4.1,78,70,5,22,Persons with a disability,3
2020,D118B = 1,"Persons with a disability, hearing disability","Personnes en situation de handicap, trouble de laudition",1093,Q72u,55,15,9,21,0,0,0,70,9,21,21,4.04,76,41,5,22,Persons with a disability,3
2022,D118B = 2,"Persons with a disability, hearing disability not selected","Personnes en situation de handicap, trouble de laudition non sélectionnée",1094,Q72u,58,17,7,5,8,0,5,79,8,13,13,4.19,80,610,5,22,Persons with a disability,3
2020,D118B = 2,"Persons with a disability, hearing disability not selected","Personnes en situation de handicap, trouble de laudition non sélectionnée",1094,Q72u,60,17,7,5,8,0,3,79,8,13,13,4.2,80,351,5,22,Persons with a disability,3
2022,D118C = 1,"Persons with a disability, speech disability","Personnes en situation de handicap, trouble de la parole",1095,Q72u,X,X,X,X,X,X,X,X,X,X,X,X,X,,5,22,Persons with a disability,3
2022,D118C = 2,"Persons with a disability, speech disability not selected","Personnes en situation de handicap, trouble de la parole non sélectionnée",1096,Q72u,X,X,X,X,X,X,X,X,X,X,X,X,X,,5,22,Persons with a disability,3
2022,D118D = 1,"Persons with a disability, mobility disability","Personnes en situation de handicap, problème de mobilité",1097,Q72u,61,13,10,3,3,0,10,82,11,7,7,4.38,85,95,5,22,Persons with a disability,3
2020,D118D = 1,"Persons with a disability, mobility disability","Personnes en situation de handicap, problème de mobilité",1097,Q72u,68,15,4,3,4,0,6,88,5,7,7,4.49,87,69,5,22,Persons with a disability,3
2022,D118D = 2,"Persons with a disability, mobility disability not selected","Personnes en situation de handicap, problème de mobilité non sélectionnée",1098,Q72u,58,17,7,5,9,0,4,78,7,15,15,4.15,79,590,5,22,Persons with a disability,3
2020,D118D = 2,"Persons with a disability, mobility disability not selected","Personnes en situation de handicap, problème de mobilité non sélectionnée",1098,Q72u,58,17,8,7,8,0,2,76,8,16,16,4.11,78,323,5,22,Persons with a disability,3
2022,D118E = 1,"Persons with a disability, challenges with flexibility or dexterity","Personnes en situation de handicap, problème de flexibilité ou de dextérité",1099,Q72u,54,17,11,1,11,1,5,75,12,13,13,4.08,77,65,5,22,Persons with a disability,3
2020,D118E = 1,"Persons with a disability, challenges with flexibility or dexterity","Personnes en situation de handicap, problème de flexibilité ou de dextérité",1099,Q72u,58,18,2,7,12,0,3,78,2,20,20,4.06,76,41,5,22,Persons with a disability,3
2022,D118E = 2,"Persons with a disability, challenges with flexibility or dexterity not selected","Personnes en situation de handicap, problème de flexibilité ou de dextérité non sélectionnée",1100,Q72u,59,16,7,5,8,0,5,79,7,14,14,4.19,80,615,5,22,Persons with a disability,3
2020,D118E = 2,"Persons with a disability, challenges with flexibility or dexterity not selected","Personnes en situation de handicap, problème de flexibilité ou de dextérité non sélectionnée",1100,Q72u,60,16,8,6,7,0,3,78,8,13,13,4.2,80,351,5,22,Persons with a disability,3
2022,D118F = 1,"Persons with a disability, mental health disability","Personnes en situation de handicap, problème de santé mentale",1101,Q72u,57,15,10,5,8,0,4,76,11,14,14,4.13,78,270,5,22,Persons with a disability,3
2020,D118F = 1,"Persons with a disability, mental health disability","Personnes en situation de handicap, problème de santé mentale",1101,Q72u,58,20,7,4,9,0,3,80,7,13,13,4.17,79,144,5,22,Persons with a disability,3
2022,D118F = 2,"Persons with a disability, mental health disability not selected","Personnes en situation de handicap, problème de santé mentale non sélectionnée",1102,Q72u,59,17,6,5,8,0,6,81,6,13,13,4.21,80,415,5,22,Persons with a disability,3
2020,D118F = 2,"Persons with a disability, mental health disability not selected","Personnes en situation de handicap, problème de santé mentale non sélectionnée",1102,Q72u,60,14,8,8,6,0,3,77,8,15,15,4.19,80,248,5,22,Persons with a disability,3
2022,D118G = 1,"Persons with a disability, sensory or environmental disability","Personnes en situation de handicap, trouble sensoriel ou lié à lenvironnement",1103,Q72u,48,20,9,3,9,1,10,76,10,14,14,4.04,76,90,5,22,Persons with a disability,3
2020,D118G = 1,"Persons with a disability, sensory or environmental disability","Personnes en situation de handicap, trouble sensoriel ou lié à lenvironnement",1103,Q72u,50,23,11,8,8,0,0,73,11,16,16,3.99,75,47,5,22,Persons with a disability,3
2022,D118G = 2,"Persons with a disability, sensory or environmental disability not selected","Personnes en situation de handicap, trouble sensoriel ou lié à lenvironnement non sélectionnée",1104,Q72u,60,16,7,5,8,0,4,79,8,13,13,4.2,80,595,5,22,Persons with a disability,3
2020,D118G = 2,"Persons with a disability, sensory or environmental disability not selected","Personnes en situation de handicap, trouble sensoriel ou lié à lenvironnement non sélectionnée",1104,Q72u,61,15,7,6,7,0,3,79,7,14,14,4.21,80,345,5,22,Persons with a disability,3
2022,D118H = 1,"Persons with a disability, chronic health condition or pain","Personnes en situation de handicap, maladie ou douleur chroniques",1105,Q72u,59,13,11,5,6,0,7,77,11,12,12,4.22,81,245,5,22,Persons with a disability,3
2020,D118H = 1,"Persons with a disability, chronic health condition or pain","Personnes en situation de handicap, maladie ou douleur chroniques",1105,Q72u,66,13,9,5,6,0,2,80,9,11,11,4.29,82,123,5,22,Persons with a disability,3
2022,D118H = 2,"Persons with a disability, chronic health condition or pain not selected","Personnes en situation de handicap, maladie ou douleur chroniques non sélectionnée",1106,Q72u,58,18,6,5,9,0,4,79,6,15,15,4.15,79,435,5,22,Persons with a disability,3
2020,D118H = 2,"Persons with a disability, chronic health condition or pain not selected","Personnes en situation de handicap, maladie ou douleur chroniques non sélectionnée",1106,Q72u,57,18,7,7,7,0,3,77,7,15,15,4.13,78,269,5,22,Persons with a disability,3
2022,D118I = 1,"Persons with a disability, cognitive disability","Personnes en situation de handicap, trouble cognitif",1107,Q72u,52,18,8,6,13,1,3,72,8,19,19,3.94,74,160,5,22,Persons with a disability,3
2020,D118I = 1,"Persons with a disability, cognitive disability","Personnes en situation de handicap, trouble cognitif",1107,Q72u,49,23,9,12,4,0,3,74,9,16,16,4.05,76,55,5,22,Persons with a disability,3
2022,D118I = 2,"Persons with a disability, cognitive disability not selected","Personnes en situation de handicap, trouble cognitif non sélectionnée",1108,Q72u,60,16,7,4,7,0,5,81,8,12,12,4.26,82,525,5,22,Persons with a disability,3
2020,D118I = 2,"Persons with a disability, cognitive disability not selected","Personnes en situation de handicap, trouble cognitif non sélectionnée",1108,Q72u,61,15,7,6,8,0,3,79,7,14,14,4.2,80,337,5,22,Persons with a disability,3
2022,D118J = 1,"Persons with a disability, intellectual disability","Personnes en situation de handicap, handicap intellectuel",1109,Q72u,54,15,0,0,31,0,0,69,0,31,31,3.59,65,20,5,22,Persons with a disability,3
2020,D118J = 1,"Persons with a disability, intellectual disability","Personnes en situation de handicap, handicap intellectuel",1109,Q72u,,,,,,,,,,,,,,,5,22,Persons with a disability,3
2022,D118J = 2,"Persons with a disability, intellectual disability not selected","Personnes en situation de handicap, handicap intellectuel non sélectionnée",1110,Q72u,58,16,8,5,7,0,5,79,8,13,13,4.2,80,660,5,22,Persons with a disability,3
2020,D118J = 2,"Persons with a disability, intellectual disability not selected","Personnes en situation de handicap, handicap intellectuel non sélectionnée",1110,Q72u,,,,,,,,,,,,,,,5,22,Persons with a disability,3
2022,D118K = 1,"Persons with a disability, other disability","Personnes en situation de handicap, autre handicap",1111,Q72u,31,26,29,0,13,0,0,57,29,13,13,3.61,65,10,5,22,Persons with a disability,3
2020,D118K = 1,"Persons with a disability, other disability","Personnes en situation de handicap, autre handicap",1111,Q72u,64,19,5,6,3,0,3,85,5,9,9,4.38,85,56,5,22,Persons with a disability,3
2022,D118K = 2,"Persons with a disability, other disability not selected","Personnes en situation de handicap, autre handicap non sélectionnée",1112,Q72u,59,16,7,5,8,0,5,79,7,14,14,4.19,80,670,5,22,Persons with a disability,3
2020,D118K = 2,"Persons with a disability, other disability not selected","Personnes en situation de handicap, autre handicap non sélectionnée",1112,Q72u,59,16,8,7,8,0,3,77,8,15,15,4.15,79,336,5,22,Persons with a disability,3
2022,D118 = 2,Not a person with a disability,Pas personnes en situation de handicap,1113,Q72u,67,15,5,3,5,0,4,86,5,9,9,4.42,86,4535,5,22,Persons with a disability,3
2020,D118 = 2,Not a person with a disability,Pas personnes en situation de handicap,1113,Q72u,66,18,7,4,3,0,2,86,7,7,7,4.43,86,4788,5,22,Persons with a disability,3
2019,D118 = 2,Not a person with a disability,Pas personnes en situation de handicap,1113,Q72u,71,14,5,3,3,0,3,88,5,7,7,4.52,88,4997,5,22,Persons with a disability,3
2018,D118 = 2,Not a person with a disability,Pas personnes en situation de handicap,1113,Q72u,66,16,6,3,4,1,5,86,6,7,7,4.45,86,4038,5,22,Persons with a disability,3
2022,D119 = 1,Indigenous,Autochtone,1114,Q72u,74,8,7,1,6,0,4,85,7,8,8,4.48,87,100,5,22,Indigenous and Non-Indigenous Identity,3
2020,D119 = 1,Indigenous,Autochtone,1114,Q72u,75,10,7,7,1,0,0,85,7,8,8,4.5,87,96,5,22,Indigenous and Non-Indigenous Identity,3
2019,D119 = 1,Indigenous,Autochtone,1114,Q72u,73,12,6,3,4,0,2,87,6,7,7,4.51,88,135,5,22,Indigenous and Non-Indigenous Identity,3
2018,D119 = 1,Indigenous,Autochtone,1114,Q72u,63,15,7,3,2,1,8,86,8,6,6,4.47,87,128,5,22,Indigenous and Non-Indigenous Identity,3
2022,D119A = 1,First Nations,Premières Nations,1115,Q72u,71,10,7,0,10,0,2,82,8,10,10,4.33,83,40,5,22,Indigenous and Non-Indigenous Identity,3
2020,D119A = 1,First Nations,Premières Nations,1115,Q72u,,,,,,,,,,,,,,,5,22,Indigenous and Non-Indigenous Identity,3
2019,D119A = 1,First Nations,Premières Nations,1115,Q72u,,,,,,,,,,,,,,,5,22,Indigenous and Non-Indigenous Identity,3
2022,D119B = 1,Inuk (Inuit),Inuk (Inuit),1116,Q72u,X,X,X,X,X,X,X,X,X,X,X,X,X,,5,22,Indigenous and Non-Indigenous Identity,3
2020,D119B = 1,Inuk (Inuit),Inuk (Inuit),1116,Q72u,,,,,,,,,,,,,,,5,22,Indigenous and Non-Indigenous Identity,3
2019,D119B = 1,Inuk (Inuit),Inuk (Inuit),1116,Q72u,,,,,,,,,,,,,,,5,22,Indigenous and Non-Indigenous Identity,3
2022,D119C = 1,Métis,Métis,1117,Q72u,76,9,7,0,4,0,4,89,7,4,4,4.59,90,55,5,22,Indigenous and Non-Indigenous Identity,3
2020,D119C = 1,Métis,Métis,1117,Q72u,70,11,8,8,2,0,0,82,8,10,10,4.39,85,50,5,22,Indigenous and Non-Indigenous Identity,3
2019,D119C = 1,Métis,Métis,1117,Q72u,73,12,7,4,4,0,0,85,7,7,7,4.48,87,66,5,22,Indigenous and Non-Indigenous Identity,3
2022,D119 = 2,Non-Indigenous,Non-Autochtones,1118,Q72u,66,16,5,4,6,0,4,85,5,10,10,4.39,85,5240,5,22,Indigenous and Non-Indigenous Identity,3
2020,D119 = 2,Non-Indigenous,Non-Autochtones,1118,Q72u,65,18,7,4,4,0,2,85,7,8,8,4.41,85,5066,5,22,Indigenous and Non-Indigenous Identity,3
2019,D119 = 2,Non-Indigenous,Non-Autochtones,1118,Q72u,70,14,5,3,4,1,3,88,5,7,7,4.5,88,5215,5,22,Indigenous and Non-Indigenous Identity,3
2018,D119 = 2,Non-Indigenous,Non-Autochtones,1118,Q72u,66,15,6,3,4,1,5,86,6,8,8,4.44,86,4170,5,22,Indigenous and Non-Indigenous Identity,3
2022,D120_2 = 1,"Racialized, non-Indigenous population","Racisé, population non-autochtones",1119,Q72u,58,18,6,4,9,1,6,81,6,13,13,4.2,80,1430,5,22,Racial Group,3
2022,D120_2 = 2,"Non-racialized, non-Indigenous population","Non-racisé, population non-autochtones",1120,Q72u,70,14,5,3,4,0,3,88,5,7,7,4.49,87,3450,5,22,Racial Group,3
2022,D120_1 = 1,Black,Noir,1121,Q72u,59,12,6,7,6,1,9,79,7,14,14,4.24,81,240,5,22,Racial Group,3
2022,D120_1 = 2,East/Southeast Asian,Est-asiatique / Asiatique du Sud-Est,1122,Q72u,57,20,7,3,7,1,5,82,7,11,11,4.25,81,545,5,22,Racial Group,3
2022,D120_1 = 3,Latino/Latina/Latinx,Latino / Latina / Latinx,1123,Q72u,69,16,5,1,7,0,1,87,5,8,8,4.41,85,70,5,22,Racial Group,3
2022,D120_1 = 4,Middle Eastern,Moyen-oriental,1124,Q72u,54,20,4,2,16,0,4,77,4,19,19,3.99,75,205,5,22,Racial Group,3
2022,D120_1 = 5,South Asian,Sud-asiatique,1125,Q72u,56,15,5,5,10,1,8,78,6,16,16,4.13,78,230,5,22,Racial Group,3
2022,D120_1 = 6,"Racialized group, not included elsewhere","Groupe racisé, non inclus ailleurs",1126,Q72u,54,19,5,7,10,1,5,77,5,18,18,4.05,76,95,5,22,Racial Group,3
2022,D120_1 = 7,Multiple racialized groups,Groupes racisés multiples,1127,Q72u,65,24,0,2,4,0,5,93,0,7,7,4.51,88,40,5,22,Racial Group,3
2022,D121 = 1,Eastern Africa,Afrique de l'Est,1128,Q72u,63,6,3,13,4,3,9,78,3,19,19,4.26,82,65,5,22,Ethnic Region,3
2022,D121 = 2,Northern Africa,Afrique du Nord,1129,Q72u,48,22,3,3,18,1,5,75,3,22,22,3.85,71,70,5,22,Ethnic Region,3
2022,D121 = 3,Western Africa,Afrique de l'Ouest,1130,Q72u,50,21,3,6,4,2,14,85,4,12,12,4.29,82,50,5,22,Ethnic Region,3
2022,D121 = 5,Middle Africa,Afrique centrale,1132,Q72u,63,9,9,0,2,0,18,87,11,2,2,4.58,90,30,5,22,Ethnic Region,3
2022,D121 = 6,Central America,Amérique centrale,1133,Q72u,56,17,11,0,13,0,3,76,11,13,13,4.08,77,25,5,22,Ethnic Region,3
2022,D121 = 7,South America,Amérique du Sud,1134,Q72u,74,11,5,2,5,0,2,87,5,7,7,4.51,88,40,5,22,Ethnic Region,3
2022,D121 = 8,Central Asia,Asie centrale,1135,Q72u,X,X,X,X,X,X,X,X,X,X,X,X,X,,5,22,Ethnic Region,3
2022,D121 = 9,Eastern Asia,Asie de l'Est,1136,Q72u,61,18,5,4,6,2,5,84,6,10,10,4.33,83,350,5,22,Ethnic Region,3
2022,D121 = 10,Southern Asia,Asie du Sud,1137,Q72u,57,16,7,3,9,0,7,79,7,14,14,4.16,79,275,5,22,Ethnic Region,3
2022,D121 = 11,South-eastern Asia,Asie du Sud-Est,1138,Q72u,48,18,12,5,9,2,6,72,13,15,15,4,75,95,5,22,Ethnic Region,3
2022,D121 = 12,Western Asia,Asie de l'Ouest,1139,Q72u,60,15,5,2,14,0,4,78,5,16,16,4.09,77,130,5,22,Ethnic Region,3
2022,D121 = 13,Caribbean,Caraïbes,1140,Q72u,62,14,5,8,7,0,4,79,5,16,16,4.2,80,95,5,22,Ethnic Region,3
2022,D121 = 14,Eastern Europe,Europe de l'Est,1141,Q72u,64,15,6,2,6,0,6,84,7,9,9,4.38,85,255,5,22,Ethnic Region,3
2022,D121 = 15,Northern Europe,Europe du Nord,1142,Q72u,73,13,4,3,4,0,2,88,4,7,7,4.52,88,805,5,22,Ethnic Region,3
2022,D121 = 16,Southern Europe,Europe du Sud,1143,Q72u,65,17,5,6,4,2,1,85,5,10,10,4.39,85,190,5,22,Ethnic Region,3
2022,D121 = 17,Western Europe,Europe de l'Ouest,1144,Q72u,73,12,3,3,5,0,3,89,3,8,8,4.51,88,555,5,22,Ethnic Region,3
2022,D121 = 18,Oceania,Océanie,1145,Q72u,X,X,X,X,X,X,X,X,X,X,X,X,X,,5,22,Ethnic Region,3
2022,D121 = 19,Ethnic Origin not included elsewhere,Origine ethnique non incluse ailleurs,1146,Q72u,68,14,5,3,6,0,3,85,6,10,10,4.4,85,255,5,22,Ethnic Region,3
2022,D121 = 20,"Two or more Ethnic Origins, Africa only","Deux origines ou plus, Afrique seulement",1147,Q72u,X,X,X,X,X,X,X,X,X,X,X,X,X,,5,22,Ethnic Region,3
2022,D121 = 21,"Two or more Ethnic Origins, Asia only","Deux origines ou plus, Asie seulement",1148,Q72u,54,36,0,0,10,0,0,90,0,10,10,4.24,81,20,5,22,Ethnic Region,3
2022,D121 = 22,"Two or more Ethnic Origins, Europe only","Deux origines ou plus, Europe seulement",1149,Q72u,65,19,6,4,3,0,3,87,6,7,7,4.43,86,475,5,22,Ethnic Region,3
